postUrl,profileUrl,pubDate,headline,description,username
https://www.instagram.com/p/C2A0nIZv0do/,https://www.instagram.com/lifeatbcit,2024-01-12T20:02:38.000Z,,There is nothing more beautiful than seeing pure white snow on campus! Remember to keep yourselves warm and safe! #bcit #snow #campus,lifeatbcit
https://www.instagram.com/p/C2AuAzZh6cc/,https://www.instagram.com/lifeatbcit,2024-01-12T19:02:49.000Z,,First snow of 2024 at the Burnaby campus! ???? #snow #bcit #lifeatbcit . . . ??: @kimberlyyvuong,lifeatbcit
https://www.instagram.com/p/C2AripdPQye/,https://www.instagram.com/lifeatbcit,2024-01-12T18:41:13.000Z,,"Join a club! ?? Here are some highlights from clubs day on January 10 in the Great Hall, hosted by the BCIT Student Association. Comment down below which club you’re in/interested in joining! ?? . . . ??: @kimberlyyvuong For a full list of clubs, check out bcitsa.ca/clubs/",lifeatbcit
https://www.instagram.com/p/C1-MWW2hhuk/,https://www.instagram.com/lifeatbcit,2024-01-11T19:30:11.000Z,,"Have you encountered accessibility barriers? Whether it’s digital resources, physical spaces, or any aspect of life at BCIT, share your experiences using our new accessibility feedback tool (link in bio!). Feedback will help inform future updates to BCIT’s Accessibility Plan. Together, we can create a campus where everyone thrives. ??????",lifeatbcit
https://www.instagram.com/p/C17tB_QCkbL/,https://www.instagram.com/lifeatbcit,2024-01-10T20:18:13.000Z,,This is one BCIT Library secret most students miss! ?? #lifeatbcit #bcitlibrary #bcit,lifeatbcit
https://www.instagram.com/p/C2Pzu65r6Rg/,https://www.instagram.com/beatymuseum,2024-01-18T15:41:25.000Z,,"Due to anticipated weather and road conditions, we regret to inform you that the museum will be closed again today, January 18, 2024. In the meantime, we encourage you to explore our online resources and virtual exhibits at beatymuseum.ubc.ca. We look forward to welcoming you back soon! #BeatyMuseum #UBCcampus #VancouverAttractions #BCmuseums",beatymuseum
https://www.instagram.com/p/C2NPqVMrRSY/,https://www.instagram.com/beatymuseum,2024-01-17T15:47:44.000Z,,"Due to anticipated weather and road conditions, the Beaty Biodiversity Museum will be closed today, January 17, 2024. We will see you tomorrow!",beatymuseum
https://www.instagram.com/p/C1-PkOpPBsX/,https://www.instagram.com/beatymuseum,2024-01-11T19:58:17.000Z,,"IN ONE WEEK! Beaty Nocturnal - Containers of Curiosities with artist Eden Zinchik, is next Thursday, January 18! The #BeatyMuseum will have admission by donation from 5:00 pm. Visit between 5:00 pm to 7:00 pm to see and talk about these organisms and join a tour of invasive species in the collection at 7:00 pm. The museum will be open until 8:30 pm! Eden Zinchik (she/her) is an international researcher, designer, and artist, and a recent graduate with a BDes in Industrial Design at Emily Carr University of Art + Design in Vancouver, Canada. Read all about this special event at beatymuseum.ubc.ca/calendar @e.den_zinchik #UBCevents #UBCcampus #YVRevents #SciArt #BeatyNocturnal #Biodiversity #YVRlife #UBClife",beatymuseum
https://www.instagram.com/p/C1nBp0tvz0t/,https://www.instagram.com/beatymuseum,2024-01-02T19:34:11.000Z,,"The first Nature Club of the year is this Saturday, January 6, from 10:30 am to 1:00 pm, and this month we will learn about #Entomology, the study of #insects. Join one of the mini-workshops on Insect Magnification for Beginners at 11:00, 11:30, 12:00, or 12:30. We’ll discuss different tools that entomologists use to magnify insects. We’ll lead you through the steps to use a stereo/dissecting microscope and you can try it out (for ages 5+). Magnifying glasses will be available to use for younger scientists. Mini workshops are first-come, first-serve. Visit the link to read more: beatymuseum.ubc.ca/natureclub Thanks to the generous support of Campus and Community Planning, UBC campus families can take part for free! #UBCscience #UBCevents #YVRevents #FamilyFun #UBCO #UBC #Biodiversity #UBCzoology @ubcscience @zoologyubc @utownubc @unacommunity @campusubc",beatymuseum
https://www.instagram.com/p/C02xcnHLln8/,https://www.instagram.com/beatymuseum,2023-12-15T01:49:02.000Z,,The Beaty Biodiversity Museum team wishes you a wonderful holiday season! #Biodiversity #BCmuseums #UBCscience #MuseumsEh #HappyHolidays #Happy2024,beatymuseum
https://www.instagram.com/p/C0e9DuCr6YG/,https://www.instagram.com/beatymuseum,2023-12-05T19:54:36.000Z,,"New Researchers Revealed video, ""Visual Communication"" with Jacelyn Shu! Jacelyn Shu is a Lab Manager at the Biodiversity Research Centre at the University of British Columbia. Jacelyn learned how to do digital scientific illustration during her Masters in the Department of Zoology, she has since made illustrations for numerous researchers to help communicate their work. Supported by UBC's Grants for Catalyzing Research Clusters, Jacelyn ran a scientific illustration workshop for students in the Biodiversity Research Centre. Videography by Derek Tan, Mia Waters, and David Weng. Editing by David Weng. www.beatymuseum.ubc.ca explore.beatymuseum.ubc.ca/researchers-revealed @universityofbc @ubcscience @zoologyubc @jacejostles #sciart #scicomm #biodiversity #zoology #scienceillustration #scienceillustrator",beatymuseum
https://www.instagram.com/p/C0SZ1sQrFXJ/,https://www.instagram.com/beatymuseum,2023-11-30T22:55:33.000Z,,"New Researchers Revealed video: Digitization of the Beaty with the Museums Assistance Program! Find out how a natural history collection is digitized with Mark Pitblado, Curator of Informatics at the Beaty Biodiversity Museum at the University of British Columbia in Vancouver. Lead Curatorial Assistant, Chris Stinson, also shows us the 3D scanner and tells us about working with Specify, an open-source database system. The digitization of the collection is supported by the Museums Assistance Program - Digital Access to Heritage, from the Government of Canada. www.canada.ca/en/canadian-heritage/services/funding/museums-assistance.html Watch the full video on our YouTube channel @BeatyMuseum or visit explore.beatymuseum.ubc.ca/researchers-revealed - links in Bio! #scicomm #biodiversity #BCmuseums #museums #museumseh #ubc #UBCscience @ubcscience @universityofbc",beatymuseum
https://www.instagram.com/p/C0PrF-MPOIX/,https://www.instagram.com/beatymuseum,2023-11-29T21:23:08.000Z,,"We’re honoured to present ""As far as I can gather"" featuring the artwork of jasna guy, on display at the Beaty Biodiversity Museum until June 2, 2024. In this new #SciArt exhibition, you will see the artist's process of collecting specimens and using a range of tools, materials, and techniques, including a microscope, to come closer to intricate structures invisible to the naked eye - from the microscopic to the gigantic representation of the ecosystems that surround us. Visit beatymuseum.ubc.ca/exhibitions/current-exhibitions to read more! #biodiversity #BCmuseums #VancouverAttractions #YVRlife #UBCevents #YVRevents #UBCcampus",beatymuseum
https://www.instagram.com/p/Cz9sCSWScoS/,https://www.instagram.com/beatymuseum,2023-11-22T21:45:02.000Z,,"Nature Club ""Mammals"" is coming up on Saturday, December 2 from 10:30 am to 1:00 pm. Enjoy special activities for families plus all of our regular museum programming, Raising Big Blue documentary, museum tour, and more! Mammals are a group of warm-blooded animals with backbones and include musk oxs, humans, and blue whales. Visit the Cowan Tetrapod collection at the Beaty Museum to see birds, as well as reptiles, mammals, and amphibians. With over 40,000 specimens representing over 2,500 species, the collection is the second-largest scientific collection of birds, mammals, reptiles, and amphibians in British Columbia. Are you a UBC Campus Family? Thanks to the generous support of Campus and Community Planning, UBC campus families can take part for free! Nature Club is open to all families, and museum admission rates apply. Register at beatymuseum.ubc.ca/natureclub @unacommunity @utownubc @campusubc @ubcscience #UBCevents #YVRevents #YVRlife #UBC #UBCcommunity #biodiversity #BeatyMuseum #vancouverattractions #bcmuseums",beatymuseum
https://www.instagram.com/p/CzpRTZ5vqsA/,https://www.instagram.com/beatymuseum,2023-11-14T23:26:38.000Z,,"Meet MAKING CONNECTIONS’ core development team! This small but mighty group of five are the people behind the development of the future UBC undergraduate course ‘Introduction to Natural History Museums and Biodiversity Science’. Each of our core team members brings a unique set of diverse skills and experiences that have enriched the course's development immensely. At the heart of our team's shared values is a desire to develop a course that centers on diverse perspectives, anticolonial practices, and accessibility. Read more about the Making Connection team at beatymuseum.ubc.ca/blog #UBCTLEF #UBCscience #UBC #SciEd #SciComm #MuseumEducation #biodiversity @ubcscience",beatymuseum
https://www.instagram.com/p/C2T9Cd0u4Rx/,https://www.instagram.com/bestbuddiesubc,2024-01-20T06:19:41.000Z,,"??THE WAIT IS OVER; BEST BUDDIES UBC IS BACK?? See you all on FRIDAY, JANUARY 26 from 6:10- 7:45 PM in the Arts Student Centre for a night of snacks, games and dancing! We are so excited to see you all!?? ???? Please DM us with any further questions ! A reminder that if you are not a registered member of the club, there will be a $5 entrance fee. #bestbuddies #bestbuddiescanada #inclusivity #friendship #promotinginclusivity #ubc #ubcvancouver",bestbuddiesubc
https://www.instagram.com/p/C1Yh34nO7So/,https://www.instagram.com/bestbuddiesubc,2023-12-28T04:33:34.000Z,,"???Throwback to our Holiday PJ Party at the beginning of December!??? We had such a fabulous time celebrating with you all! Stay tuned for our soon-to-be-released ""December News Letter""!! We wish you a relaxing rest of your breaks and can't wait to see you all in the New Year!?????? In friendship, The Best Buddies UBC Team",bestbuddiesubc
https://www.instagram.com/p/C1K7ZyISuiJ/,https://www.instagram.com/bestbuddiesubc,2023-12-22T21:40:50.000Z,,??HAPPY HOLIDAYS FROM BEST BUDDIES UBC?? We had a lovely time celebrating with all of you at the beginning of December! We wish you lots of holiday cheer and can’t wait to see you all in the new year!!????,bestbuddiesubc
https://www.instagram.com/p/C0c09LcP6nG/,https://www.instagram.com/bestbuddiesubc,2023-12-04T23:59:26.000Z,,???BUNNY THERAPY HAPPENING TOMORROW IN THE NEST!??? Your support will go directly towards Best Buddies UBC! Our club facilitates friendships between people with and without intellectual and developmental disabilities through 1-on-1 buddy pairings and monthly group events! We greatly appreciate your support and would love to see you at our fundraiser! Learn more about what Best Buddies Canada does at https://bestbuddies.ca/,bestbuddiesubc
https://www.instagram.com/p/C0NXZsjPeyL/,https://www.instagram.com/bestbuddiesubc,2023-11-28T23:52:35.000Z,,Feeling stressed as finals creep up on you? ?Time to snuggle some bunnies!? Join us on December 5th from 2:00 - 5:00 PM in room 2311 of The Nest to spend time with cute bunnies and purchase care packages filled with goodies to get you through exams! $5 - Petting Bunnies $3 - Care Packages All are welcome! Special thanks to @farmfriends.vancouver for supplying cuteness!??,bestbuddiesubc
https://www.instagram.com/p/C0INsAOPBjQ/,https://www.instagram.com/bestbuddiesubc,2023-11-26T23:51:30.000Z,,"Hello everyone! We are excited to see you all at our next event on ?Friday, December 1st from 5:30 to 8:00PM on the second floor of the Arts Student Centre?. Wear your most festive pyjamas, bring a mug for hot cocoa and get ready for some holiday cheer!?? If you are unable to make it in person, there will be an online component to this event from 6:00-7:00PM. The Zoom link can be found within the evite sent via email. If you would like to be picked up from the Bus Loop, meet Maria by the Aquatic Centre at 5:15 PM. Can't wait to see you all there!",bestbuddiesubc
https://www.instagram.com/p/CzzPdpqy5Dk/,https://www.instagram.com/bestbuddiesubc,2023-11-18T20:22:57.000Z,,?GAMES NIGHT RECAP? Guess the song + DC themed hangman + marvel themed Kahoot + would you rather = AN EPIC FRIDAY NIGHT WITH BEST BUDDIES UBC!! It was so good to see you all virtually! Thank you for joining us and stay tuned for updates on future events:),bestbuddiesubc
https://www.instagram.com/p/CzmWIvvyncy/,https://www.instagram.com/bestbuddiesubc,2023-11-13T20:11:09.000Z,,"?It's a bird! It's a plane! It's Games Night! ? Join us on November 17th at 5:30 pm on Zoom for a night of superhero trivia, guessing the song, would you rather and more! ??Emails with more information will be sent out shortly??",bestbuddiesubc
https://www.instagram.com/p/CzXB1kKSUGJ/,https://www.instagram.com/bestbuddiesubc,2023-11-07T21:25:09.000Z,,"It’s been a week since our Halloween party and we’re still haunted by how fun it was!! ??Thank you to everyone who came out and spent an evening filled with crafts, karaoke, food and new friends with us!! We can’t wait to see you all at our next event?",bestbuddiesubc
https://www.instagram.com/p/Cy1Rl_cP3_d/,https://www.instagram.com/bestbuddiesubc,2023-10-25T18:48:40.000Z,,"??TREAT yourself to a SWEET Halloween bash! ?? Wear your best costume and get ready to monster mash on October 30th from 5:30pm to 8:30pm. Treats include: Halloween activities, CANDY, a spooktacular costume contest, pizza and bubble tea! Maria will be waiting by the aquatic centre at 5pm if you would like someone to walk with you to the event! DM us with any questions or concerns; we are more than happy to help! Can't wait to see you all there??",bestbuddiesubc
https://www.instagram.com/p/C0pUXCGy7fP/,https://www.instagram.com/blackvoidubc,2023-12-09T20:24:44.000Z,,Please read regarding what took place on November 17th when we sought to hold the 'Black-Palestinian Transnational Solidarity' event on UBC campus but were subjected to displacement and carceral violence by UBC admin and security. Please call and send emails using the template that @ubcsocialjusticecentre recently released to express your disgust with the targeted and aggressive treatment of BIPOC UBC students. Link in @ubcsocialjusticecentre bio.,blackvoidubc
https://www.instagram.com/p/Czl8k16uj9T/,https://www.instagram.com/bmcubc,2023-11-13T16:27:47.000Z,,"“We know too well that our freedom is incomplete without the freedom of the Palestinians"" - Nelson Mandela. We invite you to join us this Friday, Nov. 17th from 5-7 pm in the Black Student Space (Exchange Building) to learn about the many intersections between Black and Palestinian liberation struggles. Registration required. Masks required for entry, a limited number will be available at the door for free. An ASL interpreter will be present. IMPORTANT: No harassment or discriminatory attitudes/behaviours will be tolerated during the event, including anti-Blackness, anti-Palestinian racism, antisemitism, Islamophobia, and any other oppressive remarks.",bmcubc
https://www.instagram.com/p/CyentaFvD1H/,https://www.instagram.com/bmcubc,2023-10-16T23:39:23.000Z,,We invite you to join BMC and SPHR UBC in the Nest’s Performance Theatre at 5:30 pm this Thursday as we pray for our brothers and sisters in Palestine.,bmcubc
https://www.instagram.com/p/CyQxoCALXnZ/,https://www.instagram.com/bmcubc,2023-10-11T14:36:40.000Z,,"Now and always, we stand in deep solidarity with the Palestinian people in their cause. We encourage members of our local community to follow @ubcsphr and @ubcsocialjusticecentre to stay informed.",bmcubc
https://www.instagram.com/p/Cx9Fm8bPrHa/,https://www.instagram.com/tma_ubc,2023-10-03T23:06:28.000Z,,?? Join BMC and TMA in celebrating the birth anniversary of our beloved Prophet Muhammad (SAW) ?? Come find us outside the Nest this Friday October 6th from 1-4:00pm for some free goodies in honouring this joyous occasion,tma_ubc
https://www.instagram.com/p/Cx4QNMYxLRI/,https://www.instagram.com/bmcubc,2023-10-02T02:02:52.000Z,,"Come out this Friday to learn more about the Black Muslim Collective (BMC), meet some cool folks, and eat well. Open to all!",bmcubc
https://www.instagram.com/p/Cxo9or4rAsJ/,https://www.instagram.com/bmcubc,2023-09-26T03:31:59.000Z,,Come on down to the Nest plaza for the Club Fair happening this Wednesday-Friday! We’ll be at booth C-135 from 11-4 so swing by ?? See you there inshallah!,bmcubc
https://www.instagram.com/p/CxWo9BTvMT5/,https://www.instagram.com/bmcubc,2023-09-19T00:44:56.000Z,,"The prayer is a science and an art that takes many years of serious and vigilant practice in order to arrive at its true reality - Agenda to Change Our Condition Welcome to Room to Grow, a workshop where we will discuss the beauty and the challenges of building a prayer practice, with a special emphasis on the needs of Muslims with ADHD. Wherever we are in our prayer practice, whether it's starting with one prayer or wanting to build upon an established prayer routine, there is always room to grow. InshaAllah, we'll meet this Friday at 5:30 pm in the NEST Room 2311 and on Zoom. Registration link is in our bio! About the Workshop Facilitator: Halah Zumrawi is a graduate student in clinical counseling at Antioch University Seattle as well as being a recent graduate of Cambridge Muslim College's Islamic Psychology Diploma. Her research interests include addiction and neurodiversity and how they play out in Muslim and other minoritized populations. She’s spent the past few years working in her communities to lower barriers to culturally relevant mental health care. Halah is grateful to live on the unceded territories of the Musqueam, Squamish and Tsleil-Waututh Indigenous nations in what is colonially known as Vancouver, Canada. Halah always makes time to read, cultivate her love of languages and be near the ocean. She can be reached at adhdandsalah@gmail.com",bmcubc
https://www.instagram.com/p/CxDwERoRdm3/,https://www.instagram.com/bmcubc,2023-09-11T16:41:31.000Z,,Introducing our incredible BMC Executive Team for the 2023/24 academic year! We are elated to start planning interactive events and meeting our wonderful BMC community! Stay tuned ??,bmcubc
https://www.instagram.com/p/CrU9Q2COQhb/,https://www.instagram.com/bmcubc,2023-04-22T05:55:33.000Z,,"Eid Mubarak from the BMC! May Allah SWT accept all of our duas, prayers, and fasts from Ramadan ??",bmcubc
