postUrl,description,commentCount,likeCount,pubDate,isSidecar,type,caption,profileUrl,username,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,imgUrl,postId,timestamp,query,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,videoUrl,viewCount,location,locationId,likedByViewer,sidecarMedias,fullName,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,videoDuration,playCount
https://www.instagram.com/p/C1c3nNeu_yx/,"ReadyÖsetÖmash!!!????? Calling all Nintendo pro-drivers out there - SUS is bringing you Mario Kart Mash, a Nintendo Switch Mario Kart tournament on January 16th in Orchard Commons Room 4074 from 5-7PM ???? Compete in a single-elimination style 100cc Grand Prix tournament, where the top 3 winners will win $50, $30, and $20 Amazon gift cards ?????  Get blue-shelled in the first round??? Donít worry! We will also have raffle prizes for everybody who participates. Want BONUS raffle entries? ??? Those who bring their Nintendo switch, Mario Kart game, and/or extra controllers will receive extra entries, giving you a higher chance of winning 1 of $10 gift cards to a store of your choice ??  Pizza, drinks, and snacks will be provided ???? RSVP via the linktree in our bio ASAP, as tournament bracket registration is limited to 48 players?? We will also have a short waitlist for extra players. See you there ????",4,158,2023-12-29T20:54:03.000Z,FALSE,Photo,"Photo by Science Undergraduate Society on December 29, 2023. May be an image of poster and text that says 'SCIENCE UNDERGRADUATE SOCIETY MARIO HAPT MA?H ORCHARD COMMONS 4074 |I JAN 16 5-7PM'.",https://www.instagram.com/susubc,susubc,,,,,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t39.30808-6/414989323_18410076901002049_2316677822912009048_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=iwAPQxERYusAX-JYMpA&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfBCq0U04ks0c8rr_hpktjRKibTtSWAYkiH2-SpiehgycA&oe=65B1856E&_nc_sid=8b3546,3.26873E+18,2024-01-20T22:43:17.508Z,https://www.instagram.com/susubc/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C1aF_Myuoyx/,"Hey YOU ?? What better things to do on a chilly day than a cozy movie night with SUS ??Come join us January 9th at Abdul Ladha from 6:00 to 10:00 PM!  ?? Get your movie trivia knowledge ready for a chance to win Cineplex tickets, gift cards, and a projector ??  ?? For the food lovers, weíve got you covered with pizza ?? and delicious snacks ?? ??  See you there for a night of entertainment and epic prizes! ????",0,116,2023-12-28T19:01:56.000Z,FALSE,Photo,"Photo by Science Undergraduate Society on December 28, 2023. May be an image of popcorn, poster, night and text that says 'SCIENCE UNDERGRADUATE SOCIETY POPRN POP CORM SCIWEEK NOW SHOWING MOVIE NIGHT JANUARY 9 2024 6:00PM-10:00PM LOCATED IN ABDUL LADHA'.",https://www.instagram.com/susubc,susubc,,,,,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t39.30808-6/414938299_18409868740002049_8471513188574427929_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=zvA8z3fESC8AX99lLTG&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfBwBLHjcm4jAkUoCA59X6E2yA_jnp6tJjMg2KIPPNKRyA&oe=65B2184E&_nc_sid=8b3546,3.26795E+18,2024-01-20T22:43:17.508Z,https://www.instagram.com/susubc/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C2S264Dyktc/,"Donít miss out on our incredible new merch, launching MONDAY AT NOON in-person and on our online shop!!! ???? Crewnecks: $45 Hoodies: $55 PLUS, enjoy a $5 discount on the first 50 purchases (first 25 in-person + first 25 online)! ?????? Catch us outside ALSSC from 12pm-2pm this week, or secure your favourites on our website (sus.ubc.ca) via our linktr.ee! What are you waiting for? Grab yours NOW!",4,306,2024-01-19T20:06:59.000Z,TRUE,Carousel,,https://www.instagram.com/susubc,susubc,Allyssa,allyssapaulino,simren,simren.a,grace,graceclaarke,jenny tang,jennyxtg,jane ??,jane.hsu_,nicholas viegas,nicholas_viegas,Ridhwanlai Adeolu Badmos,ridhwanlaibadmos,https://scontent-ams4-1.cdninstagram.com/v/t39.30808-6/420616338_18414041773002049_5484650770935152703_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=xFKDB_XmrrYAX828hZK&edm=ACWDqb8AAAAA&ccb=7-5&ig_cache_key=MzI4MzkyODYxMzE2MjMzMjA0NQ%3D%3D.2-ccb7-5&oh=00_AfCuUP5AFrq43We6boyNP8IBMOGTJ6R1DBgGiUnXrNB-0w&oe=65B04944&_nc_sid=ee9879,3.28393E+18,2024-01-20T22:43:18.805Z,,,,,,,,,,,,TRUE,3,Science Undergraduate Society,,,,,,,,
https://www.instagram.com/p/C2NsfaFyn7Q/,"?? ATTENTION SCIENCE STUDENTS! ?? Get ready to show off your new SUS merch and science spirit! Want a chance to win your new favourite hoodie or crewneck? THE RULES: 1?? LIKE this post 2?? FOLLOW @susubc & @bouncelifevancouver on Instagram 3?? TAG a friend below ó each comment counts as 1 entry, unlimited entries Win a Bounce hoodie or your preferred item from our SUS collectionóchoose between any of our cozy hoodies or crewnecks! Sizes range from S to XL, available in colours black, white, grey, light blue, and sand. Giveaway closes 01/21 at NOON. TWO lucky winners will be announced Sunday night at 8pm on our story! Be sure to download Bounce to be the first to hear about upcoming SUS events and activities!",5339,1071,2024-01-17T19:59:39.000Z,TRUE,Carousel,,https://www.instagram.com/susubc,susubc,BOUNCE - VANCOUVER,bouncelifevancouver,,,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t39.30808-6/420547478_18413686459002049_8834417888881918232_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&efg=e30&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=1hTg-K28yRwAX-RFkIB&edm=ACWDqb8AAAAA&ccb=7-5&ig_cache_key=MzI4MjQ3NTM3MTU1OTY1ODkxOQ%3D%3D.2-ccb7-5&oh=00_AfDuHjAMfmEj_CEgkBMHmQCEIL9IjP6lXuAEwKD2pAnO6g&oe=65B22A90&_nc_sid=ee9879,3.28248E+18,2024-01-20T22:43:18.805Z,,,,,,,,,,,,FALSE,2,Science Undergraduate Society,,,,,,,,
https://www.instagram.com/p/C1ut8rAOCnV/,"Hey UBC students!?? Gear up for the SUS Science Olympics happening this upcoming January 27th 11am-6pm! ?? Join us for an exhilarating day of trivia, debate, hackathons, case competitions, and more. Team up in groups of 4-6 to test your knowledge, creativity, and teamwork, and compete for victory! ?? Ready to showcase your academic prowess? Link in bio to register and seize your chance to win over $750 in prizes and raffle goodies! ?? Proudly brought to you in collaboration with @ubc.medethics, @ubc_chemistry, @ubcbloodforlife, @hih_ubc, @ubcvaccineliteracy, and @ubcdebateclub. ?? While having some team-members with a science background is recommended, teams of any and all UBC students may register to compete!!",6,183,2024-01-05T19:15:55.000Z,TRUE,Carousel,,https://www.instagram.com/susubc,susubc,,,,,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t39.30808-6/415056996_18411484774002049_6862642761039996464_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&efg=e30&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=dC2qveWN_awAX9HCxgy&edm=ACWDqb8AAAAA&ccb=7-5&ig_cache_key=MzI3Mzc1NjA1NjUyMTE5Mjg2NA%3D%3D.2-ccb7-5&oh=00_AfCj2jg2xTi8C_rYQ-dGnJ259-nymtvSFZ2Kuu-siymR4g&oe=65B1D6BF&_nc_sid=ee9879,3.27376E+18,2024-01-20T22:43:18.805Z,,,,,,,,,,,,FALSE,2,Science Undergraduate Society,,,,,,,,
https://www.instagram.com/p/C0S-7QMOsMj/,"??LIGHTS, CAMERA, DANCE HORIZONS - MYS 2023?? Join us for a dazzling performance on December 10, at the Frederic Wood Theatre? Our mid-year show will take you on a journey through the glitz, glamor, and rhythm of ìLa La Landî. From classic films to contemporary blockbusters, DH brings you a celebration of dance, music, and the magic of Hollywood, where every step is a star-studded spectacle! So, get ready to watch our performers dance the night away and if youíre not afraid of paparazzi you can stun on the red carpet! And remember, in Hollywood, thereís no such thing as bad press. ???purchase tickets via the link in our bio, you donít want to miss out!??? Special shout out to EnLi @roaringdragons23 as videographer, editor, and co-director ?? ?? Also a big thanks to the following: Kiran (co-director and -choreographer) // Cameron (co-choreographer) // Allison, Cara, Tiya, & Ashley (dancers) ?",30,140,2023-12-01T04:21:22.000Z,FALSE,Video,,https://www.instagram.com/ubcdancehorizons,ubcdancehorizons,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/405197919_323149540665851_9000196865531060551_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=FJIzm_qKUQcAX8oJWLt&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCBLgVskEtcEDJI7thdPmCzwbnG7u9pCTEc8wBP8WZorQ&oe=65AE081C&_nc_sid=8b3546,3.24794E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,https://scontent-ams4-1.cdninstagram.com/o1/v/t16/f1/m82/CF45DACC1A8297B6EA0AEF170B5054B1_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=103&vs=904370650587484_1058214209&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9DRjQ1REFDQzFBODI5N0I2RUEwQUVGMTcwQjUwNTRCMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dENnY3Uklab1V2dVZyY0FBRWE1Y0lzT09FZ1ZicFIxQUFBRhUCAsgBACgAGAAbABUAACackcrzt%2BjXQBUCKAJDMywXQFJKn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfBBiygEJWgHH5VDBFPeCCooceg6v_WuLsLlWmbqk7VglQ&oe=65ADF2E3&_nc_sid=8b3546,1266,,,,,,,,,,,,,
https://www.instagram.com/p/Cz5LWSdyToA/,"Block off your calendars & get your tickets because MYS IS BACK?? Dance Horizons is hyped to be presenting our 2023 Mid Year Show on December 10th! ???? We'll be bringing you two spectacular shows where you'll get to see the UBC & Vancouver dance community perform. We invite everyone to join us for a night of dazzling performances that take you on a journey through glitz, glamour and rhythm with this year's theme: Lights, Camera, Dance Horizons! Lots of planning has gone into making sure we put on a great dance show ?? There will be dances of all styles featuring our own DH teams and classes, as well as some awesome guest performers and dance groups from around campus! ???? SHOWTIMES + TICKET INFO ?? ??SHOWTIME Date: Sunday, December 10th, 2023 ? Matinee Showtime: 3:30PM (doors open 3:00PM) ? Evening Showtime: 7:00PM (doors open 6:30PM) ?? Location: Frederic Wood - 6354 Crescent Rd, Vancouver, BC V6T 1Z2 ?? TICKET INFO Tier 1: $15 Tier 2: $18 Tier 3: $20 Tickets are sold through Bounce; links can be found in our bio! Come to celebrate all things dance????",2,267,2023-11-21T03:42:27.000Z,FALSE,Photo,"Photo by UBC Dance Horizons in Frederic Wood Theatre. May be an image of dancing, poster and night.",https://www.instagram.com/ubcdancehorizons,ubcdancehorizons,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/404220743_757671826387391_3334224162145495037_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=2rAAUIMsi2cAX_KjcD1&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfCLwnHnlO7yhW_CiAvXX9AyD2-5klRXiqKL7Y1_wElMcg&oe=65B1CE87&_nc_sid=8b3546,3.24067E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,,,Frederic Wood Theatre,4.25646E+14,,,,,,,,,,,
https://www.instagram.com/p/C2QTX5TynsU/,"DHCoís first practice this term is on Sunday, January 21 from 1:00-4:00 in NEST 2306/09. Itís completely open and free for everyone. This is a great chance to experience what our practices are like before committing to the team! Weíre excited to see yíall there!!",0,58,2024-01-18T20:17:53.000Z,FALSE,Photo,"Photo shared by Dance Horizons Company (DHCo) on January 18, 2024 tagging @ubcdancehorizons. May be an image of poster and text that says 'dhcg OPEN PRACTICE Sunday January 21 1:00-4:00 pm NEST 2306/09 FREE IH'.",https://www.instagram.com/ubc.dhco,ubc.dhco,UBC Dance Horizons,ubcdancehorizons,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/420499402_775252171091765_6470056705659958675_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Bk-4C4V1sbIAX96PGkm&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDfH4ufufKB5NWxuJoPxniF1d--0oRsuCz0IzFTr5jZVA&oe=65B0D315&_nc_sid=8b3546,3.28321E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C2Fv9F4vDtP/,"Itsís DHCís term 2 open practice! Join us on Saturday January 20th from 3:30-6 in Nest 2301 for a free practice! EVERYONE is welcome, regardless of if you were on the team last term! We cannot wait to dance with you!! DM us with any questions you have! #ubc #ubcdancehorizons #vancouverdance #vancouverhiphop #ubcclubs",2,98,2024-01-14T17:55:59.000Z,FALSE,Photo,"Photo by Dance Horizons Crew in University of British Columbia with @ubcdancehorizons. May be an image of poster and text that says 'DHC OPEN PRACTICE SATURDAY, JANUARY 20TH 3:30- 6PM NEST 2301 HORIZONS HORIEE CREW OANCE'.",https://www.instagram.com/ubc.dhc,ubc.dhc,UBC Dance Horizons,ubcdancehorizons,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/419071086_902856794910420_4794348910919397505_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=_ePRSeTfHr0AX_moD8x&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfATRUyC49noRZ6FlyA21MISRkwiJErouFUT8ahOA4sJDQ&oe=65B22184&_nc_sid=8b3546,3.28024E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,,,University of British Columbia,213321822,,,,,,,,,,,
https://www.instagram.com/p/C0qPW4PsG2d/,"One day 'til showtime and guess what? Not only do you get the chance to watch our amazing performers and support the community, but you'll also have the chance to win prizes from our wonderful sponsors. Throughout the show, we will be announcing our raffle draws and giving away some very cool prizes. ???? If you are a ticket holder, you are automatically entered in our raffle. If you'd like to purchase more raffles, additional entries will be available for purchase at our front desk tomorrow! ?Also, as a special gift: the first 40 individuals who arrive to our matinee show tomorrow get to claim a free drink from @guruenergydrink ?? A big thank you to all of our sponsors for making this event possible! ????",1,85,2023-12-10T05:00:16.000Z,FALSE,Photo,Photo shared by UBC Dance Horizons ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C0aXIUurTc1/,Take a look at all of our amazing guest performers for our show ñ the show is a week from today so make sure you get your tickets fast and support these wonderful dancers!? Matinee and Evening lineups are different so make sure to take a good look :),0,185,2023-12-04T01:00:20.000Z,TRUE,Photo,"Photo by UBC Dance Horizons on December 03, 2023. May be an image of poster, magazine, night, concert and text that says 'UBC DANCE HORIZONS MID YEAR SHOW 2023 I GUEST MATINEE PERFORMERS 1.UBC Dance Team 2.PUG 3.TDT 4.UBC Ballet Club 5.Charlie'sAnges 5.Charlie's 6.K-Wave'.",https://www.instagram.com/ubcdancehorizons,ubcdancehorizons,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/405456141_765270112294229_5542998104354268290_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=zvTEE9VyfU0AX9TI8oU&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfAcMOERLtBicbV3GjrPihanH3IdpgmAwXqx9g6TSFvWyA&oe=65B07208&_nc_sid=8b3546,3.25001E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C0QRE31rDCZ/,"?? We loved seeing all of your beautiful faces and dance moves at our ìDance the Night Awayî event yesterdayóit really ?SURROUND(ed us in) SOUND?! ?? Special thank you to Dance Horizons UBC for collaborating with us, and to everyone who showed up. All of you were spectacularóthis video just confirms it! ?? We have a lot more in stock for our next event in December, so make sure to keep an eye out for some special goodies right before final season! ?? In the meantime, good luck studyingÖ and trying to squeeze some time in between classes to dance! ???",8,210,2023-11-30T02:57:06.000Z,FALSE,Video,,https://www.instagram.com/ubcaushewe,ubcaushewe,UBC Arts Undergraduate Society,ubcaus,UBC Dance Horizons,ubcdancehorizons,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/404644202_1008322197124264_4155490525518434785_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=ZosAdl0Dw88AX8Fz9ld&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBfoM38HUiJmNArnmsnudX7aGLtKldN18wMsJtqFd07RA&oe=65ADF6E5&_nc_sid=8b3546,3.24717E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t50.2886-16/406028408_646159204258779_3719529106808025728_n.mp4?efg=e30&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=9hb6xWS_daEAX9FHoPF&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDbzIvrCtTIhNr7112zJsxILE3ApyKcwXmuH3mJpqKSeg&oe=65B0D5EA&_nc_sid=8b3546,2751,,,,,,,,,,,,,
https://www.instagram.com/p/C0QOBgtLRf3/,"?? WEEKLY WORKSHOPS Dec 4-Dec 8 ?? Our last set of the term ?? ??Monday, December 4th: Intermediate/Advanced Choreo with Bruce ?? Time: 3-4PM Location: LIFE 26 ??Tuesday, December 5th: Beginner/Intermediate Jazz/Contemporary with Jenn ?? Time: 3-4PM Location: LIFE 26 ??Tuesday, December 6th: Intermediate/Advanced Hip-Hop with Chloe and Tiya ?? Time: 3:30-4:30PM Location: LIFE 26 $3 for members and $5 for non-members",1,71,2023-11-30T02:28:21.000Z,TRUE,Photo,"Photo by UBC Dance Horizons on November 29, 2023. May be an image of dancing, poster and text that says 'OUR WESKL WORKSHOPS 4 DECEMBER INT/ADV CHOREO BRUCE ANCHETA BEG/INTJAZZ/CONTEMP JENN HOLIDAY 5 DECEMBER 6 DECEMBER INT/ADV HIP HOP CHLOE SAPADEN TIYA IYENGAR MEMBER PRICE $3 NON-MEMBER PRICE $5 H'.",https://www.instagram.com/ubcdancehorizons,ubcdancehorizons,JENN,jenniferhollidayy,bruce/anchata,bruceancheta,?????????? ;),chloe.sapaden,Tiya Iyengar,tiya_iyengar,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/404261395_331074599643033_2788068032412492728_n.jpg?stp=dst-jpg_e35&efg=e30&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=109&_nc_ohc=GFe7HFR-U78AX-qm3FK&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAyn9EO9E7ksMR0AA63CZs9ajTbWSb7xveOEGhi6LllEw&oe=65B18D17&_nc_sid=8b3546,3.24716E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cz-iO8QOCFu/,"?? WEEKLY WORKSHOP NOV 27th-DEC 1st ?? ??Monday, November 27th: Intermediate Hip Hop with Judith & Ela ?? Time: 3-4PM Location: LIFE 26 ??Tuesday, November 28th: Intermediate/Advanced Choreography with Mollie ?? Time: 3-4PM Location: LIFE 26 $3 for members and $5 for non-members",3,89,2023-11-23T05:38:37.000Z,TRUE,Photo,"Photo by UBC Dance Horizons on November 22, 2023. May be an image of dancing, poster and text that says 'OUR WESKL WORKSHOPS 27 NOVEMBER INTERMEDIATE HIP HOP WITH ELA & JUDITH 28 NOVEMBER INTER/ADV CHOREO MOLLIE SOHN MEMBER PRICE $3 NON-MEMBER PRICE $5 ‡'.",https://www.instagram.com/ubcdancehorizons,ubcdancehorizons,ela.,gracielalicardo,judith h?,ju.jubes_,mollie sohn,mollie_sohn_,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/403986254_3721460618089383_5959119163484028626_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=up93jHppAF4AX-72xbr&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCS1w9B4rQSlabii7Y-OOFVUMFLMEB-mjj6b4H_UHiA8Q&oe=65B08E95&_nc_sid=8b3546,3.24218E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cz-E32WLexw/,"Shaking off the midterm stress like never before!??AUSHeWe and DH brings you this mind blowing free dance workshop to kick those post-midterm blues away!! Who said self-care canít be this much fun??????? ?? Date: Tuesday, November 28th ?? ??Location: 2nd Floor, Arts Student Center?? ? Time: 5:00-6:00pm? !! RSVP link in bio?? We canít wait to see you all there!!????",8,150,2023-11-23T01:22:04.000Z,FALSE,Photo,"Photo shared by UBC AUS Health & Wellness on November 22, 2023 tagging @ubcaus, and @ubcdancehorizons. May be an image of dancing, poster and text that says 'DANCE HORIZONS X AUS HEWE Arts Student Centre, 2nd floor Tuesday November 28 5-6 pm Free! Chance to be featured on the AUS HeWe page! Arts Undergraduate Society H Dance DaneHorizos Horizons'.",https://www.instagram.com/ubcaushewe,ubcaushewe,UBC Arts Undergraduate Society,ubcaus,UBC Dance Horizons,ubcdancehorizons,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-15/403854559_1108489666825842_975708388771522699_n.jpg?stp=dst-jpg_e35&efg=e30&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=HbChPogC__0AX8stYF6&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCLL9ARAFcuU0horgsS9mA_QAsutNbvjkLgPEHyXncmAw&oe=65B12CF3&_nc_sid=8b3546,3.24205E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CzsGQkRLTRT/,"?? WEEKLY WORKSHOPS NOV 20-24?? ??Monday, November 20th: Open Choreo with Alina Time: 3-4PM Location: LIFE 26 ??Tuesday, November 21st: Intermediate/Advanced Choreo with Ria Time: 3-4PM Location: LIFE 26 $3 for members and $5 for non-members",0,73,2023-11-16T01:47:51.000Z,TRUE,Photo,"Photo by UBC Dance Horizons on November 15, 2023. May be an image of dancing and poster.",https://www.instagram.com/ubcdancehorizons,ubcdancehorizons,Alina | ?????,alinakuk,Ria Mahoney,ria_mahoney,,,,,,,,,,,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/402058547_1038393094045249_7336479380323397204_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=OqmCKmf0pUgAX9j4Xt6&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDoKjGeTiJkEOjIJ8B9odbUaqCD0HXWArcxVXkMlG4C1w&oe=65B1589F&_nc_sid=8b3546,3.23699E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CzNAcMJJv_W/,"??Apply to be an MC ???? We're searching for an MC to help us with this year's Mid-Year Show and make it one to remember?? If you've got the skills to keep the crowd entertained and the energy levels high, don't miss this exciting opportunity? If you are interested, follow the link in our bio for access to the application form and more details about the process. Applications are due November 13th at 11:59 PM????",0,53,2023-11-04T00:00:33.000Z,FALSE,Photo,"Photo by UBC Dance Horizons on November 03, 2023. May be a graphic of microphone and magazine.",https://www.instagram.com/ubcdancehorizons,ubcdancehorizons,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/398404700_747431207411453_2910800711676152710_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&efg=e30&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=womVYcNQM3gAX_nfuM4&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfDHBTCVABXXG1iGJ1_vjmAMcU7HMShNYk6s8-1sM2aU6A&oe=65B07266&_nc_sid=8b3546,3.22824E+18,2024-01-20T22:43:25.522Z,www.instagram.com/ubcdancehorizons/,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C0aXIUurTc1/,Take a look at all of our amazing guest performers for our show ñ the show is a week from today so make sure you get your tickets fast and support these wonderful dancers!? Matinee and Evening lineups are different so make sure to take a good look :),0,185,2023-12-04T01:00:20.000Z,TRUE,Carousel,,https://www.instagram.com/ubcdancehorizons,ubcdancehorizons,,,,,,,,,,,,,,,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/405456141_765270112294229_5542998104354268290_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=zvTEE9VyfU0AX9TI8oU&edm=ACWDqb8AAAAA&ccb=7-5&ig_cache_key=MzI1MDAxMTgwMjA0NDM2OTE0OA%3D%3D.2-ccb7-5&oh=00_AfDjBacbrGPGTk_nQUqTv1aP-azuBKtierBmbDB2Hcwj2A&oe=65B07208&_nc_sid=ee9879,3.25001E+18,2024-01-20T22:43:27.059Z,,,,,,,,,,,,FALSE,2,UBC Dance Horizons,,,,,,,,
